id,Fleet,Vehicle ID,Date,Energy Consumption Rate,Total Distance,Total Run Time,Idling Time,Driving Time,Initial SOC,Final SOC,SOC Used,Min SOC,Max SOC,Total Energy Consumption,Average Ambient Temperature,Average Speed,Initial Odometer,Final Odometer,Percent Idling Time,Average Driving Speed,Fleet_full,Region,Fleet ID,Model Year,Initial Service Year,Data Collection Start,Data Collection End,Model Name,Manufacturer,Weight Class,Curb Weight,Capital Cost,Nominal Range,Nominal Efficiency,Peak Power,Peak Torque,Towing Capacity,Battery Chemistry,Rated Energy,Fuel Fired Heater?,Max Charge Rate,Charge Connector,Total Fleet Size,% Electrified,State,Census Region,Body Style,Sector,Vocation,Vehicle Platform,Fleet Type,Data Collection Method,Heater Type,vehicle_name
146,NC1,EV059,4/9/21,1.723836581,11.47190399,0.724722222,0.195277778,0.529444444,NA,NA,9.416994165,NA,NA,19.77568775,43.034,15.82938075,15215.31932,15226.79122,0.269451898,21.66781448,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
147,NC1,EV059,4/12/21,3.428151206,31.44232906,1.679444444,0.178611111,1.500833333,NA,NA,51.328123,NA,NA,107.7890583,44.49802346,18.72186316,15240.73566,15273.57807,0.106351307,20.94991387,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
148,NC1,EV059,4/13/21,2.477432954,17.00584202,0.9125,0.033055556,0.879444444,NA,NA,20.06230164,NA,NA,42.13083343,44.366,18.6365392,15296.78108,15314.00685,0.036225267,19.33702821,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
149,NC1,EV059,4/15/21,2.249282689,10.62201874,0.702222222,0.1475,0.554722222,NA,NA,11.37710613,NA,NA,23.89192287,44.09607038,15.12629251,15352.45594,15363.07796,0.210047468,19.14835627,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
150,NC1,EV059,4/22/21,2.257098745,8.327267286,0.726944444,0.107222222,0.619722222,NA,NA,8.950221209,NA,NA,18.79546454,47.327,11.45516326,15417.14068,15426.33379,0.147497134,13.43709648,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
151,NC1,EV059,5/6/21,0.562201022,6.496472875,0.613888889,0.1725,0.441388889,NA,NA,1.739201757,NA,NA,3.652323689,56.282,10.58248975,15456.41134,15462.90781,0.280995475,14.71825195,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
153,NC1,EV059,5/8/21,3.714845845,13.78129607,0.725,0.003888889,0.721111111,NA,NA,24.37875735,NA,NA,51.19539044,71.15,19.00868423,15510.78132,15524.62639,0.005363985,19.1111964,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
155,NC1,EV059,5/18/21,2.834284126,8.266558498,0.546388889,0.016111111,0.530277778,NA,NA,11.15703597,NA,NA,23.42977553,56.894,15.12944107,15628.65543,15636.98739,0.029486527,15.58910979,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
156,NC1,EV059,5/19/21,3.303018414,13.64743855,0.898055556,0.009444444,0.888611111,NA,NA,21.46559088,NA,NA,45.07774084,72.491,15.19665288,15646.24024,15659.92431,0.010516548,15.3581678,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
158,NC1,EV059,5/26/21,3.316868396,11.89860078,0.624722222,0.028888889,0.595833333,NA,NA,18.79337756,NA,NA,39.46609288,80.618,19.04622624,15719.62417,15731.52278,0.046242775,19.96967964,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
159,NC1,EV059,6/4/21,1.225245543,11.56972349,1.920277778,0.923611111,0.996666667,NA,NA,6.750358163,NA,NA,14.17575214,68.963,6.025025974,15738.14104,15751.50789,0.480977868,11.60841821,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
160,NC1,EV059,9/29/21,2.745516272,12.8687623,0.881666667,0.185,0.696666667,NA,NA,16.82447442,NA,NA,35.33139629,51.656,14.59594967,15778.46775,15792.1848,0.209829868,18.4719076,NC1 Lion,NC,Fleet10,2017,2015,44223,2022-07-01T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
161,NC1,EV060,3/9/21,3.122316178,10.93196559,0.953888889,0.242222222,0.711666667,NA,NA,16.25383477,NA,NA,34.13305302,55.364,11.46041821,15586.08255,15597.42468,0.253931275,15.36107576,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
163,NC1,EV060,3/24/21,1.386756906,11.11986949,1.034722222,0.207222222,0.8275,NA,NA,7.343121816,NA,NA,15.42055581,40.91007038,10.74671951,15602.61115,15614.17845,0.200268456,13.43790875,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
164,NC1,EV060,4/6/21,3.090593465,20.89325354,1.4725,0.076388889,1.396111111,NA,NA,30.7488347,NA,NA,64.57255286,42.73703519,14.18896675,15623.83573,15644.72898,0.051877004,14.96532287,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
165,NC1,EV060,4/8/21,2.860176317,17.63033303,1.136388889,0.001666667,1.134722222,NA,NA,24.01231476,NA,NA,50.42586099,40.568,15.5143483,15673.11803,15690.74836,0.001466634,15.5371356,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
166,NC1,EV060,4/9/21,2.774133499,42.22267187,2.655833333,0.221111111,2.434722222,NA,NA,55.77682307,NA,NA,117.1313285,51.212,15.89808794,15700.97421,15726.66839,0.08325489,17.34188463,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
167,NC1,EV060,4/12/21,2.86069464,24.85694319,1.853055556,0.301666667,1.551388889,NA,NA,33.8610115,NA,NA,71.10812415,44.46053519,13.4140302,15780.62818,15806.84158,0.162794184,16.02238057,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
168,NC1,EV060,4/13/21,3.127144473,54.03402374,3.439722223,0.197222222,3.2425,NA,NA,80.46295175,NA,NA,168.9721987,56.336,15.70883352,15818.84833,15842.85201,0.057336671,16.66430956,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
169,NC1,EV060,4/15/21,2.722686807,23.29994717,1.517777778,0.009166667,1.508611111,NA,NA,30.20878989,NA,NA,63.43845876,44.28503519,15.35135611,15911.00719,15934.37935,0.006039532,15.44463447,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
170,NC1,EV060,4/16/21,3.165198251,45.14189821,2.843055556,0.187222223,2.655833333,NA,NA,68.03955108,NA,NA,142.8830573,53.645,15.87795149,15946.04301,15968.36924,0.065852467,16.99726321,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
171,NC1,EV060,4/17/21,3.271742397,29.22788213,2.027777778,0.157777778,1.87,NA,NA,45.53623864,NA,NA,95.62610115,70.25,14.41375009,16013.52392,16036.18421,0.077808219,15.62988349,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
172,NC1,EV060,4/26/21,2.600999345,25.11202188,1.539166667,0.062222222,1.476944444,NA,NA,31.10302498,NA,NA,65.31635247,44.132,16.31533636,16048.50405,16074.14335,0.040425916,17.0026855,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
173,NC1,EV060,4/27/21,2.414972297,38.11027511,2.599722222,0.228611111,2.371111111,NA,NA,43.82631362,NA,NA,92.03525861,52.259,14.65936429,16081.19124,16104.2102,0.087936745,16.07274958,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
174,NC1,EV060,4/29/21,2.416109215,27.22872837,1.54,0.1,1.44,NA,NA,31.32741977,NA,NA,65.78758153,54.398,17.68099245,16178.36054,16206.36881,0.064935065,18.90883915,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
175,NC1,EV060,4/30/21,2.178756172,16.81615104,0.995555556,0.083888889,0.911666667,NA,NA,17.44680613,NA,NA,36.63829286,52.475,16.89122314,16235.18204,16252.51685,0.084263393,18.44550388,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
176,NC1,EV060,5/1/21,2.695158327,25.21452984,1.476944444,0.126666667,1.350277778,NA,NA,32.36054764,NA,NA,67.95715005,76.478,17.07209093,16260.82965,16286.82216,0.085762648,18.67358721,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
177,NC1,EV060,5/3/21,2.381497409,16.15085911,1.0075,0.115277778,0.892222222,NA,NA,18.31582339,NA,NA,38.46322912,52.718,16.03062939,16287.73464,16304.72934,0.114419631,18.10183462,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
178,NC1,EV060,5/4/21,2.439520694,37.96378927,2.026944444,0.08,1.946944445,NA,NA,44.10164265,NA,NA,92.61344956,68.765,18.72956577,16319.79778,16341.35671,0.039468275,19.49916412,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
179,NC1,EV060,5/6/21,2.218005322,17.83432666,1.025555556,0.001111111,1.024444444,NA,NA,18.83649117,NA,NA,39.55663145,56.282,17.38991765,16402.28902,16420.12335,0.001083424,17.40877874,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
180,NC1,EV060,5/7/21,1.947148117,17.49626247,1.035277778,0.003333333,1.031944444,NA,NA,16.22276883,NA,NA,34.06781453,52.106,16.9000657,16453.85524,16471.3515,0.003219747,16.95465543,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
181,NC1,EV060,5/10/21,1.7996181,16.88834404,0.994444444,0.061944444,0.9325,NA,NA,14.47265219,NA,NA,30.39256961,57.90203519,16.98269234,16505.21106,16522.63873,0.062290502,18.11082471,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
182,NC1,EV060,5/11/21,1.940061637,15.63631865,0.900833333,0.083888889,0.816944444,NA,NA,14.44543903,NA,NA,30.33542196,57.875,17.35761553,16554.43768,16570.79605,0.093123651,19.14000244,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
183,NC1,EV060,5/13/21,2.560876994,17.57010667,1.039444444,0.066666667,0.972777778,NA,NA,21.42613427,NA,NA,44.99488196,56.219,16.90336292,16605.58776,16623.77257,0.064136826,18.06178869,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
184,NC1,EV060,5/14/21,2.462827061,17.393971,0.967222222,0.005833333,0.961388889,NA,NA,20.3992107,NA,NA,42.83834247,57.884,17.9834278,16657.38552,16674.7795,0.006031016,18.09254423,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
185,NC1,EV060,5/17/21,1.444469958,16.52791351,0.890555556,0.005277778,0.885277778,NA,NA,11.36860692,NA,NA,23.87407454,54.446,18.55910437,16708.3733,16725.37356,0.005926388,18.66974855,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
186,NC1,EV060,5/18/21,1.86659696,16.90561679,1.031111111,0.123888889,0.907222222,NA,NA,15.02665376,NA,NA,31.5559729,56.03,16.39553353,16762.10024,16779.00585,0.120150862,18.63448269,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
187,NC1,EV060,5/20/21,2.45590502,17.30094411,0.959722222,0.008333333,0.951388889,NA,NA,20.23308357,NA,NA,42.48947549,48.416,18.02703294,16815.71389,16833.01483,0.008683068,18.18493395,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
188,NC1,EV060,5/21/21,2.63439884,16.92075309,1.272222222,0.226666667,1.045555556,NA,NA,21.22667253,NA,NA,44.57601232,48.42507038,13.30015527,16868.46102,16885.91135,0.178165939,16.18350454,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
189,NC1,EV060,5/24/21,2.20091536,16.45402222,0.919722222,0.061111111,0.858611111,NA,NA,17.24471916,NA,NA,36.21391024,56.66,17.8902084,16920.31027,16937.32269,0.066445183,19.16353284,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
190,NC1,EV060,5/25/21,1.930017588,15.83011325,0.961111111,0.075555556,0.885555556,NA,NA,14.54876047,NA,NA,30.55239699,60.314,16.47063807,16971.26301,16987.52429,0.078612717,17.87591207,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
191,NC1,EV060,6/1/21,1.813415334,17.15963742,1.009166667,0.021388889,0.987777778,NA,NA,14.81788078,NA,NA,31.11754963,71.096,17.00376953,17020.8811,17038.04074,0.021194605,17.37196139,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
193,NC1,EV060,6/3/21,2.771915309,32.31929028,2.078055555,0.161666667,1.916388889,NA,NA,42.66015977,NA,NA,89.58633551,74.01653519,15.55265941,17068.8592,17089.13406,0.077797086,16.86468256,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
194,NC1,EV060,6/4/21,1.932550887,17.03788234,0.935,0.006111111,0.928888889,NA,NA,15.67932125,NA,NA,32.92657463,68.27,18.22233405,17121.5584,17138.59629,0.006535948,18.34221783,NC1 Lion,NC,Fleet10,2017,2015,44202,2022-01-20T00:00:00Z,Lion C,Lion Electric,8,NA,NA,155,NA,250,2500,NA,Lithium-ion,210,FALSE,50,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
198,NC2,EV054,4/7/21,1.913123039,14.72705588,0.774166667,0.059722222,0.714444444,NA,NA,18.17720639,NA,NA,28.1746699,61.322,19.02310769,934.0884089,948.842036,0.077143882,20.61329751,NC2 BB,NC,Fleet10,2019,2019,44235,2022-06-30T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,NA,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
199,NC2,EV054,4/8/21,2.08750512,22.94214052,1.580277778,0.154166666,1.426111111,NA,NA,30.89795857,NA,NA,47.89183578,41.714,14.51778974,957.8269506,973.232271,0.097556688,16.0872041,NC2 BB,NC,Fleet10,2019,2019,44235,2022-06-30T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,NA,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
200,NC2,EV054,4/9/21,1.824155443,15.40631283,1.104722222,0.278611111,0.826111111,NA,NA,18.13129639,NA,NA,28.10350941,42.446,13.9458703,1001.385071,1016.791384,0.252200151,18.64920181,NC2 BB,NC,Fleet10,2019,2019,44235,2022-06-30T00:00:00Z,Vision Electric,Bluebird Electric,8,NA,NA,120,NA,315,2400,NA,Lithium-ion,155,FALSE,350,NA,Medium,NA,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(GEO) Geotab,Electric,School Bus
